"_raw",host,index,source,sourcetype,time
"{""stats"": {""error"": null, ""key"": ""node.clientstats.active.iscsi"", ""error_code"": null, ""value"": 0, ""time"": 1469066788, ""devid"": 2}, ""timestamp"": ""2016-07-21 12:06:35"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.active.iscsi&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""error"": null, ""key"": ""node.clientstats.active.iscsi"", ""error_code"": null, ""value"": 0, ""time"": 1469066790, ""devid"": 1}, ""timestamp"": ""2016-07-21 12:06:35"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.active.iscsi&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""error_code"": null, ""time"": 1469066792, ""value"": [], ""devid"": 0, ""key"": ""cluster.protostats.cifs.total"", ""error"": null}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.protostats.cifs.total","emc:isilon:rest","21-07-2016 12:06:35"
"{""timestamp"": ""2016-07-21 12:06:35"", ""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""stats"": {""devid"": 0, ""value"": [], ""error_code"": null, ""time"": 1469066792, ""error"": null, ""key"": ""cluster.protostats.ftp.total""}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=cluster.protostats.ftp.total","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""stats"": {""devid"": 0, ""error"": null, ""error_code"": null, ""key"": ""cluster.protostats.siq.total"", ""value"": [], ""time"": 1469066792}, ""timestamp"": ""2016-07-21 12:06:35"", ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.protostats.siq.total","emc:isilon:rest","21-07-2016 12:06:35"
"{""node"": ""1.2.246.130"", ""namespace"": ""statistics"", ""stats"": {""devid"": 0, ""error"": null, ""error_code"": null, ""key"": ""cluster.protostats.smb2.total"", ""value"": [], ""time"": 1469066792}, ""timestamp"": ""2016-07-21 12:06:35""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.protostats.smb2.total","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 3, ""key"": ""node.clientstats.connected.siq"", ""error"": null, ""time"": 1469066791, ""error_code"": null, ""value"": 0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.connected.siq&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 2, ""key"": ""node.clientstats.connected.siq"", ""error"": null, ""time"": 1469066788, ""error_code"": null, ""value"": 0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.connected.siq&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 1, ""key"": ""node.clientstats.connected.siq"", ""error"": null, ""time"": 1469066789, ""error_code"": null, ""value"": 0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.connected.siq&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""error_code"": null, ""value"": 5700, ""devid"": 3, ""error"": null, ""key"": ""node.sensor.fan.rpms.4"", ""time"": 1469066792}, ""timestamp"": ""2016-07-21 12:06:35"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""error_code"": null, ""value"": 5550, ""devid"": 2, ""error"": null, ""key"": ""node.sensor.fan.rpms.4"", ""time"": 1469066785}, ""timestamp"": ""2016-07-21 12:06:35"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""error_code"": null, ""value"": 5700, ""devid"": 1, ""error"": null, ""key"": ""node.sensor.fan.rpms.4"", ""time"": 1469066792}, ""timestamp"": ""2016-07-21 12:06:35"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 3, ""key"": ""node.sensor.volt.volts.21"", ""error_code"": null, ""time"": 1469066792, ""error"": null, ""value"": 1.564}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 2, ""key"": ""node.sensor.volt.volts.21"", ""error_code"": null, ""time"": 1469066785, ""error"": null, ""value"": 1.564}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 1, ""key"": ""node.sensor.volt.volts.21"", ""error_code"": null, ""time"": 1469066792, ""error"": null, ""value"": 1.362}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 3, ""key"": ""node.sensor.volt.volts.20"", ""error_code"": null, ""time"": 1469066792, ""error"": null, ""value"": 1.566}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 2, ""key"": ""node.sensor.volt.volts.20"", ""error_code"": null, ""time"": 1469066785, ""error"": null, ""value"": 1.562}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 1, ""key"": ""node.sensor.volt.volts.20"", ""error_code"": null, ""time"": 1469066792, ""error"": null, ""value"": 1.416}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""stats"": {""key"": ""node.clientstats.connected.papi"", ""devid"": 3, ""error_code"": null, ""time"": 1469066788, ""error"": null, ""value"": 0}, ""timestamp"": ""2016-07-21 12:06:35""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.papi&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""stats"": {""key"": ""node.clientstats.connected.papi"", ""devid"": 2, ""error_code"": null, ""time"": 1469066789, ""error"": null, ""value"": 0}, ""timestamp"": ""2016-07-21 12:06:35""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.papi&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""stats"": {""key"": ""node.clientstats.connected.papi"", ""devid"": 1, ""error_code"": null, ""time"": 1469066789, ""error"": null, ""value"": 0}, ""timestamp"": ""2016-07-21 12:06:35""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.papi&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""error_code"": null, ""value"": 5550, ""devid"": 3, ""error"": null, ""key"": ""node.sensor.fan.rpms.3"", ""time"": 1469066792}, ""timestamp"": ""2016-07-21 12:06:35"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""error_code"": null, ""value"": 5700, ""devid"": 2, ""error"": null, ""key"": ""node.sensor.fan.rpms.3"", ""time"": 1469066785}, ""timestamp"": ""2016-07-21 12:06:35"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""error_code"": null, ""value"": 5700, ""devid"": 1, ""error"": null, ""key"": ""node.sensor.fan.rpms.3"", ""time"": 1469066792}, ""timestamp"": ""2016-07-21 12:06:35"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""value"": 0, ""error_code"": null, ""time"": 1469066789, ""key"": ""node.clientstats.active.lsass_out"", ""error"": null, ""devid"": 3}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:06:35""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.active.lsass_out&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""value"": 0, ""error_code"": null, ""time"": 1469066789, ""key"": ""node.clientstats.active.lsass_out"", ""error"": null, ""devid"": 2}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:06:35""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.active.lsass_out&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""value"": 0, ""error_code"": null, ""time"": 1469066788, ""key"": ""node.clientstats.active.lsass_out"", ""error"": null, ""devid"": 1}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:06:35""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.active.lsass_out&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 3, ""key"": ""node.sensor.volt.volts.19"", ""error_code"": null, ""time"": 1469066792, ""error"": null, ""value"": 5.082117999999999}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 2, ""key"": ""node.sensor.volt.volts.19"", ""error_code"": null, ""time"": 1469066785, ""error"": null, ""value"": 5.018134499999999}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 1, ""key"": ""node.sensor.volt.volts.19"", ""error_code"": null, ""time"": 1469066792, ""error"": null, ""value"": 5.027274999999999}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 3, ""error"": null, ""error_code"": null, ""key"": ""node.ifs.heat.getattr.total"", ""value"": 62.9, ""time"": 1469066785}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.getattr.total&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 2, ""error"": null, ""error_code"": null, ""key"": ""node.ifs.heat.getattr.total"", ""value"": 125.9, ""time"": 1469066787}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.getattr.total&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 1, ""error"": null, ""error_code"": null, ""key"": ""node.ifs.heat.getattr.total"", ""value"": 145.4, ""time"": 1469066786}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.getattr.total&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""time"": 1469066792, ""error"": null, ""value"": 0, ""error_code"": null, ""devid"": 3, ""key"": ""node.clientstats.active.jobd""}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.active.jobd&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""time"": 1469066792, ""error"": null, ""value"": 0, ""error_code"": null, ""devid"": 2, ""key"": ""node.clientstats.active.jobd""}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.active.jobd&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""time"": 1469066792, ""error"": null, ""value"": 0, ""error_code"": null, ""devid"": 1, ""key"": ""node.clientstats.active.jobd""}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.active.jobd&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""key"": ""cluster.net.ext.bytes.out.rate"", ""error"": null, ""devid"": 0, ""time"": 1469066792, ""value"": 22439.2, ""error_code"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:06:35""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.net.ext.bytes.out.rate","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""error_code"": null, ""value"": 10093, ""devid"": 3, ""error"": null, ""key"": ""node.sensor.fan.rpms.2"", ""time"": 1469066792}, ""timestamp"": ""2016-07-21 12:06:35"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""error_code"": null, ""value"": 10246, ""devid"": 2, ""error"": null, ""key"": ""node.sensor.fan.rpms.2"", ""time"": 1469066785}, ""timestamp"": ""2016-07-21 12:06:35"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""error_code"": null, ""value"": 10093, ""devid"": 1, ""error"": null, ""key"": ""node.sensor.fan.rpms.2"", ""time"": 1469066792}, ""timestamp"": ""2016-07-21 12:06:35"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""error_code"": null, ""devid"": 0, ""key"": ""ifs.bytes.in.rate"", ""value"": 20500.0, ""error"": null, ""time"": 1469066792}, ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=ifs.bytes.in.rate","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 3, ""key"": ""node.sensor.volt.volts.18"", ""error_code"": null, ""time"": 1469066792, ""error"": null, ""value"": 3.24}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 2, ""key"": ""node.sensor.volt.volts.18"", ""error_code"": null, ""time"": 1469066785, ""error"": null, ""value"": 3.222}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:06:35"", ""stats"": {""devid"": 1, ""key"": ""node.sensor.volt.volts.18"", ""error_code"": null, ""time"": 1469066792, ""error"": null, ""value"": 3.24}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.volt.volts.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
"{""stats"": {""key"": ""node.cpu.user.max"", ""error"": null, ""devid"": 3, ""time"": 1469066787, ""value"": 1, ""error_code"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:06:35""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.cpu.user.max&devid=all","emc:isilon:rest","21-07-2016 12:06:35"
