_raw,host,index,source,sourcetype,_time
"2019-06-14 02:51:56	apic_host=x.x.x.x	component=cloudApp	related_component=fvCtx	dn=uni/tn-infra/cloudapp-cloud-infra	lcOwn=local	modTs=2019-05-15T23:03:51.999+00:00	name=cloud-infra	uid=0	childAction=	dn=	related_Tenant=infra	related_Ctx=ave-ctrl	ctxDn=uni/tn-infra/ctx-ave-ctrl	ctxClass=fvCtx	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:51:56.000-0700"
"2019-06-14 02:51:56	apic_host=x.x.x.x	component=cloudApp	related_component=cloudZone	dn=uni/tn-common/cloudapp-default	lcOwn=local	modTs=2019-05-15T23:01:52.156+00:00	name=default	uid=0","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:51:56.000-0700"
"2019-06-14 02:51:56	apic_host=x.x.x.x	component=cloudApp	related_component=vzBrCP	dn=uni/tn-common/cloudapp-default	lcOwn=local	modTs=2019-05-15T23:01:52.156+00:00	name=default	uid=0","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:51:56.000-0700"
"2019-06-14 02:51:56	apic_host=x.x.x.x	component=cloudApp	related_component=hcloudEndPoint	dn=uni/tn-common/cloudapp-default	lcOwn=local	modTs=2019-05-15T23:01:52.156+00:00	name=default	uid=0","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:51:56.000-0700"
"2019-06-14 02:51:56	apic_host=x.x.x.x	component=cloudApp	related_component=cloudRegion	dn=uni/tn-common/cloudapp-default	lcOwn=local	modTs=2019-05-15T23:01:52.156+00:00	name=default	uid=0","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:51:56.000-0700"
"2019-06-14 02:51:56	apic_host=x.x.x.x	component=cloudApp	related_component=cloudEPg	dn=uni/tn-common/cloudapp-default	lcOwn=local	modTs=2019-05-15T23:01:52.156+00:00	name=default	uid=0","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:51:56.000-0700"
"2019-06-14 02:51:55	apic_host=x.x.x.x	component=cloudApp	related_component=cloudEPg	dn=uni/tn-common/cloudapp-default	lcOwn=local	modTs=2019-05-15T23:01:52.156+00:00	name=default	uid=0","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:51:55.000-0700"
"2019-06-14 02:51:55	apic_host=x.x.x.x	component=cloudApp	related_component=fvCtx	dn=uni/tn-common/cloudapp-default	lcOwn=local	modTs=2019-05-15T23:01:52.156+00:00	name=default	uid=0	childAction=	dn=	related_Tenant=common	related_Ctx=copy	ctxDn=uni/tn-common/ctx-copy	ctxClass=fvCtx	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:51:55.000-0700"
"2019-06-14 02:51:55	apic_host=x.x.x.x	component=cloudApp	related_component=fvCtx	dn=uni/tn-common/cloudapp-default	lcOwn=local	modTs=2019-05-15T23:01:52.156+00:00	name=default	uid=0	childAction=	dn=	related_Tenant=common	related_Ctx=default	ctxDn=uni/tn-common/ctx-default	ctxClass=fvCtx	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:51:55.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=cloudRegion	uid=15374	lcOwn=local	name=CloudAP	dn=uni/tn-aciguruDemo/cloudapp-CloudAP	modTs=2019-06-03T22:05:43.403+00:00	childAction=	dn=	related_Provp=aws	related_Region=us-east-1	ctxDn=uni/clouddomp/provp-aws/region-us-east-1	ctxClass=cloudRegion	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=hcloudEndPoint	uid=15374	lcOwn=local	name=CloudAP	dn=uni/tn-aciguruDemo/cloudapp-CloudAP	modTs=2019-06-03T22:05:43.403+00:00","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=cloudEPg	uid=15374	lcOwn=local	name=CloudAP	dn=uni/tn-aciguruDemo/cloudapp-CloudAP	modTs=2019-06-03T22:05:43.403+00:00","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=cloudEPg	uid=15374	lcOwn=local	name=CloudAP	dn=uni/tn-aciguruDemo/cloudapp-CloudAP	modTs=2019-06-03T22:05:43.403+00:00","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=cloudZone	uid=15374	lcOwn=local	name=CloudAP	dn=uni/tn-aciguruDemo/cloudapp-CloudAP	modTs=2019-06-03T22:05:43.403+00:00	childAction=	dn=	related_Provp=aws	related_Zone=us-east-1a	related_Region=us-east-1	ctxDn=uni/clouddomp/provp-aws/region-us-east-1/zone-us-east-1a	ctxClass=cloudZone	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=cloudZone	uid=15374	lcOwn=local	name=CloudAP	dn=uni/tn-aciguruDemo/cloudapp-CloudAP	modTs=2019-06-03T22:05:43.403+00:00	childAction=	dn=	related_Provp=aws	related_Zone=us-east-1b	related_Region=us-east-1	ctxDn=uni/clouddomp/provp-aws/region-us-east-1/zone-us-east-1b	ctxClass=cloudZone	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=vzBrCP	uid=15374	lcOwn=local	name=CloudAP	dn=uni/tn-aciguruDemo/cloudapp-CloudAP	modTs=2019-06-03T22:05:43.403+00:00","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=fvCtx	uid=15374	lcOwn=local	name=CloudAP	dn=uni/tn-aciguruDemo/cloudapp-CloudAP	modTs=2019-06-03T22:05:43.403+00:00	childAction=	dn=	related_Tenant=aciguruDemo	related_Ctx=CloudVRF	ctxDn=uni/tn-aciguruDemo/ctx-CloudVRF	ctxClass=fvCtx	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=cloudRegion	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Provp=aws	related_Region=us-east-1	ctxDn=uni/clouddomp/provp-aws/region-us-east-1	ctxClass=cloudRegion	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=hcloudEndPoint	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Subnet=x.x.x.x/x	related_Context=overlay-1]-addr	related_Ep=eni-000c945abaeb1978c	related_Cidr=x.x.x.x/x	related_Tenant=infra	related_Region=us-east-1	ctxDn=acct-[infra]/region-[us-east-1]/context-[overlay-1]-addr-[x.x.x.x/x]/cidr-[x.x.x.x/x]/subnet-[x.x.x.x/x]/ep-[eni-000c945abaeb1978c]	ctxClass=hcloudEndPoint	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=hcloudEndPoint	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Subnet=x.x.x.x/x	related_Context=overlay-1]-addr	related_Ep=eni-064bfe4cfbbad198a	related_Cidr=x.x.x.x/x	related_Tenant=infra	related_Region=us-east-1	ctxDn=acct-[infra]/region-[us-east-1]/context-[overlay-1]-addr-[x.x.x.x/x]/cidr-[x.x.x.x/x]/subnet-[x.x.x.x/x]/ep-[eni-064bfe4cfbbad198a]	ctxClass=hcloudEndPoint	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=hcloudEndPoint	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Subnet=x.x.x.x/x	related_Context=overlay-1]-addr	related_Ep=eni-074e75fa4861b548a	related_Cidr=x.x.x.x/x	related_Tenant=infra	related_Region=us-east-1	ctxDn=acct-[infra]/region-[us-east-1]/context-[overlay-1]-addr-[x.x.x.x/x]/cidr-[x.x.x.x/x]/subnet-[x.x.x.x/x]/ep-[eni-074e75fa4861b548a]	ctxClass=hcloudEndPoint	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=hcloudEndPoint	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Subnet=x.x.x.x/x	related_Context=overlay-1]-addr	related_Ep=eni-033a7e61e24a8639e	related_Cidr=x.x.x.x/x	related_Tenant=infra	related_Region=us-east-1	ctxDn=acct-[infra]/region-[us-east-1]/context-[overlay-1]-addr-[x.x.x.x/x]/cidr-[x.x.x.x/x]/subnet-[x.x.x.x/x]/ep-[eni-033a7e61e24a8639e]	ctxClass=hcloudEndPoint	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=hcloudEndPoint	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Subnet=x.x.x.x/x	related_Context=overlay-1]-addr	related_Ep=eni-0f332644bcf2d9bd0	related_Cidr=x.x.x.x/x	related_Tenant=infra	related_Region=us-east-1	ctxDn=acct-[infra]/region-[us-east-1]/context-[overlay-1]-addr-[x.x.x.x/x]/cidr-[x.x.x.x/x]/subnet-[x.x.x.x/x]/ep-[eni-0f332644bcf2d9bd0]	ctxClass=hcloudEndPoint	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=hcloudEndPoint	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Subnet=x.x.x.x/x	related_Context=overlay-1]-addr	related_Ep=eni-0567b48cc52383dc4	related_Cidr=x.x.x.x/x	related_Tenant=infra	related_Region=us-east-1	ctxDn=acct-[infra]/region-[us-east-1]/context-[overlay-1]-addr-[x.x.x.x/x]/cidr-[x.x.x.x/x]/subnet-[x.x.x.x/x]/ep-[eni-0567b48cc52383dc4]	ctxClass=hcloudEndPoint	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:08	apic_host=x.x.x.x	component=cloudApp	related_component=hcloudEndPoint	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Subnet=x.x.x.x/x	related_Context=overlay-1]-addr	related_Ep=eni-0b3302c4059e4c7ef	related_Cidr=x.x.x.x/x	related_Tenant=infra	related_Region=us-east-1	ctxDn=acct-[infra]/region-[us-east-1]/context-[overlay-1]-addr-[x.x.x.x/x]/cidr-[x.x.x.x/x]/subnet-[x.x.x.x/x]/ep-[eni-0b3302c4059e4c7ef]	ctxClass=hcloudEndPoint	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:08.000-0700"
"2019-06-14 02:47:07	apic_host=x.x.x.x	component=cloudApp	related_component=cloudEPg	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Tenant=infra	related_Cloudextepg=all-internet	related_Cloudapp=cloud-infra	ctxDn=uni/tn-infra/cloudapp-cloud-infra/cloudextepg-all-internet	ctxClass=cloudExtEPg	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:07.000-0700"
"2019-06-14 02:47:07	apic_host=x.x.x.x	component=cloudApp	related_component=cloudEPg	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Tenant=infra	related_Cloudextepg=ipn-peers	related_Cloudapp=cloud-infra	ctxDn=uni/tn-infra/cloudapp-cloud-infra/cloudextepg-ipn-peers	ctxClass=cloudExtEPg	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:07.000-0700"
"2019-06-14 02:47:07	apic_host=x.x.x.x	component=cloudApp	related_component=cloudEPg	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Tenant=infra	related_Cloudextepg=ext-networks	related_Cloudapp=cloud-infra	ctxDn=uni/tn-infra/cloudapp-cloud-infra/cloudextepg-ext-networks	ctxClass=cloudExtEPg	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:07.000-0700"
"2019-06-14 02:47:07	apic_host=x.x.x.x	component=cloudApp	related_component=cloudEPg	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Tenant=infra	related_Cloudextepg=controllers	related_Cloudapp=cloud-infra	ctxDn=uni/tn-infra/cloudapp-cloud-infra/cloudextepg-controllers	ctxClass=cloudExtEPg	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:07.000-0700"
"2019-06-14 02:47:06	apic_host=x.x.x.x	component=cloudApp	related_component=cloudEPg	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Tenant=infra	related_Cloudepg=controllers	related_Cloudapp=cloud-infra	ctxDn=uni/tn-infra/cloudapp-cloud-infra/cloudepg-controllers	ctxClass=cloudEPg	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:06.000-0700"
"2019-06-14 02:47:06	apic_host=x.x.x.x	component=cloudApp	related_component=cloudEPg	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Tenant=infra	related_Cloudepg=infra-routers	related_Cloudapp=cloud-infra	ctxDn=uni/tn-infra/cloudapp-cloud-infra/cloudepg-infra-routers	ctxClass=cloudEPg	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:06.000-0700"
"2019-06-14 02:47:06	apic_host=x.x.x.x	component=cloudApp	related_component=cloudZone	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Provp=aws	related_Zone=us-east-1a	related_Region=us-east-1	ctxDn=uni/clouddomp/provp-aws/region-us-east-1/zone-us-east-1a	ctxClass=cloudZone	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:06.000-0700"
"2019-06-14 02:47:06	apic_host=x.x.x.x	component=cloudApp	related_component=cloudZone	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Provp=aws	related_Zone=us-east-1b	related_Region=us-east-1	ctxDn=uni/clouddomp/provp-aws/region-us-east-1/zone-us-east-1b	ctxClass=cloudZone	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:06.000-0700"
"2019-06-14 02:47:06	apic_host=x.x.x.x	component=cloudApp	related_component=vzBrCP	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Tenant=infra	related_Brc=allow-all	ctxDn=uni/tn-infra/brc-allow-all	ctxClass=vzBrCP	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:06.000-0700"
"2019-06-14 02:47:06	apic_host=x.x.x.x	component=cloudApp	related_component=vzBrCP	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Tenant=infra	related_Brc=ssh-https	ctxDn=uni/tn-infra/brc-ssh-https	ctxClass=vzBrCP	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:06.000-0700"
"2019-06-14 02:47:06	apic_host=x.x.x.x	component=cloudApp	related_component=vzBrCP	uid=0	lcOwn=local	name=cloud-infra	dn=uni/tn-infra/cloudapp-cloud-infra	modTs=2019-05-15T23:03:51.999+00:00	childAction=	dn=	related_Tenant=infra	related_Brc=netconf-ssh-ipsec-ipsecnat	ctxDn=uni/tn-infra/brc-netconf-ssh-ipsec-ipsecnat	ctxClass=vzBrCP	status=","SPLUNK",main,"/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect.py -cloud cloudZone cloudCtxProfile vzBrCP cloudRegion cloudExtEPg cloudEPg hcloudCsr hcloudEndPoint hcloudInstance vnsAbsGraph cloudLB fvTenant fvCtx cloudApp hcloudCtx","cisco:apic:cloud","2019-06-14T02:47:06.000-0700"
